TICKER,DATE,CLOSE,OPEN,HIGH,LOW,VOLUME
VN30-IDX,20160830,566.85,564.27,569.38,563.16,49276330
VN30-IDX,20160829,561.1,565.69,567.31,561.1,53117430
VN30-IDX,20160828,562.32,560.98,564.21,560.95,43142610
VN30-IDX,20160827,559.19,558.64,561.48,554.24,28647649
VN30-IDX,20160826,563.97,560.01,565.97,560.01,23741664
VN30-IDX,20160825,561.22,560,562.88,559.33,29655494
VN30-IDX,20160824,556.53,552.09,556.53,549.01,36613040
VN30-IDX,20160823,555.09,555.13,559.8,553.76,30894510
VN30-IDX,20160822,557.98,562.4,565.79,557.98,38166650
VN30-IDX,20160821,561.61,557.31,562.79,554.63,53673420
VN30-IDX,20160820,556.86,558.65,562.45,555.73,47146372
VN30-IDX,20160819,558.98,558.65,561.94,557.01,51897394
VN30-IDX,20160818,554.52,553.09,560.05,549.32,62796949
VN30-IDX,20160817,562.19,546.87,562.22,546.87,79316400
VN30-IDX,20160816,539.37,541.84,542.4,531.53,77046870
VN30-IDX,20160815,538.53,541.34,548.09,537.88,65114550
VN30-IDX,20160814,544.24,546.69,551.88,543.59,63815940
VN30-IDX,20160813,550.29,541.43,550.29,541.43,48612580
VN30-IDX,20160812,541.18,543.44,543.44,531.92,74247710
VN30-IDX,20160811,555.76,570.33,572.27,555.76,60819380
VN30-IDX,20160810,569.17,571.02,573.73,565.79,81637244
VN30-IDX,20160809,578.63,583.37,584.03,577.29,64259835
VN30-IDX,20160808,582.39,574.23,582.39,574.23,44400861
VN30-IDX,20160807,573.72,574.95,579.24,573.02,43517834
VN30-IDX,20160806,575.96,578.97,579.97,571.96,50471570
VN30-IDX,20160805,582.3,589.12,589.12,577.19,54020210
VN30-IDX,20160804,589.97,582.81,589.97,582.81,43397000
VN30-IDX,20160803,583.62,586.93,589.65,583.06,39540580
VN30-IDX,20160802,589.91,593.31,594.68,587.94,43431474
VN30-IDX,20160801,595.57,594.21,595.57,590.37,47400008
VN30-IDX,20160731,594.8,589.93,594.8,587.81,30984840
VN30-IDX,20160730,589.43,582.71,589.43,579.18,51012530
VN30-IDX,20160729,583.16,583.14,586.52,582.58,57297610
VN30-IDX,20160728,579.32,577.98,581.69,577.63,39965088
VN30-IDX,20160727,576.71,575.86,578.1,575.11,20515830
VN30-IDX,20160726,575.46,575.43,578.36,572.22,35422050
VN30-IDX,20160725,576.8,578.18,580.64,575.71,26950004
VN30-IDX,20160724,577.73,581.36,581.92,576.12,47393638
VN30-IDX,20160723,578.85,585.89,587.76,578.85,124023990
VN30-IDX,20160722,586.47,587.74,590.01,584.23,29672966
VN30-IDX,20160721,583.97,584.14,588.21,582.58,28531720
VN30-IDX,20160720,582.28,580.59,584.57,580.07,37033130
VN30-IDX,20160719,579.42,581.57,582.93,577.68,57696150
VN30-IDX,20160718,578.01,572.39,580.73,571.7,37105370
VN30-IDX,20160717,572.5,575.37,578.1,572.5,44459250
VN30-IDX,20160716,574.54,584.48,587.62,574.54,42398350
VN30-IDX,20160715,584.85,574.21,584.85,568.51,47738910
VN30-IDX,20160714,575.34,581.62,581.8,574.73,28689287
VN30-IDX,20160713,582.96,585.13,585.14,578.88,27896550
VN30-IDX,20160712,585.23,583.57,587.27,583.5,34558020
VN30-IDX,20160711,583.94,579.54,586.15,579.54,44413500
VN30-IDX,20160710,579.06,582.74,586.14,579.06,46327964
VN30-IDX,20160709,581.94,589.57,589.76,580.53,58417500
VN30-IDX,20160708,590.59,596.93,599.63,590.59,57965420
VN30-IDX,20160707,598.04,601.97,603.46,598.04,45843010
VN30-IDX,20160706,602.67,599.38,603.72,593.58,62676430
VN30-IDX,20160705,600.21,607.48,607.48,597.01,64741401
VN30-IDX,20160704,606.93,611.14,615.96,606.93,46797010
VN30-IDX,20160703,611.16,608.86,614.03,608.12,48483760
VN30-IDX,20160702,609.05,613.73,615.12,609.05,41438120
VN30-IDX,20160701,612.25,613.24,617.19,611.21,45376100
VN30-IDX,20160630,614.39,618.62,620.89,614.13,73767808
VN30-IDX,20160629,619.14,620.95,622.51,615.42,49028700
VN30-IDX,20160628,622.34,613.13,622.34,613.13,59113091
VN30-IDX,20160627,614.39,612.12,614.39,603.06,59294954
VN30-IDX,20160626,612.71,613.81,619.59,612.71,32172060
VN30-IDX,20160625,614.56,619.26,619.95,614.1,47670830
VN30-IDX,20160624,619.44,623.5,623.5,619.21,56864770
VN30-IDX,20160623,622.67,626.15,630.36,620.02,41077990
VN30-IDX,20160622,625.71,619.95,627.17,619.93,27804405
VN30-IDX,20160621,621.35,626.75,630.6,621.35,43891547
VN30-IDX,20160620,623.85,613.48,623.85,611.3,45042350
VN30-IDX,20160619,613.19,619.89,621.94,613.19,43672723
VN30-IDX,20160618,619.21,618.41,620.37,615.66,31273107
VN30-IDX,20160617,618.01,610.56,618.01,610.56,37848470
VN30-IDX,20160616,609.68,612.25,615.05,609.51,42883732
VN30-IDX,20160615,611.57,611.09,614.47,608.89,32716430
VN30-IDX,20160614,612.21,619.09,622.09,612.21,37792049
VN30-IDX,20160613,616.07,613.49,617.16,613.12,37658680
VN30-IDX,20160612,609.78,603.84,611.06,603.84,34926752
VN30-IDX,20160611,604.34,605.86,609.32,603.98,38624260
VN30-IDX,20160610,605.56,611.81,612.26,603.94,55339690
VN30-IDX,20160609,611.37,610.96,615.13,608.01,39096260
VN30-IDX,20160608,609.73,609.76,616.35,609.73,52760860
VN30-IDX,20160607,607.95,609.72,610.87,606.71,40856190
VN30-IDX,20160606,607.57,610.78,612.59,607.57,43559160
VN30-IDX,20160605,607.03,608.06,608.94,605.38,51939585
VN30-IDX,20160604,609.55,605.87,612.48,605.29,78250610
VN30-IDX,20160603,605.6,609.08,611.15,605.6,74411260
VN30-IDX,20160602,604.91,598.61,606.08,597.73,107633350
VN30-IDX,20160601,598.42,602.12,605.22,598.36,60277129
VN30-IDX,20160531,599.92,596.87,599.92,592.44,73704858
VN30-IDX,20160530,588.73,582.94,588.73,582.16,30334902
VN30-IDX,20160529,580.74,582.47,584.06,580.74,23615240
VN30-IDX,20160528,582.33,581.67,584.43,581.2,21180840
VN30-IDX,20160527,580.32,580.39,583.9,580.32,26497130
VN30-IDX,20160526,578.98,577.85,579.66,575.06,33620640
VN30-IDX,20160525,582.42,588.69,589.64,582.42,30483760
VN30-IDX,20160524,588.11,588.91,591.12,584.87,29408900
VN30-IDX,20160523,589.42,591.39,593.67,589.42,34469730
VN30-IDX,20160522,591.23,590.58,593.13,588.24,30008230
VN30-IDX,20160521,592.78,591.81,593.93,589.01,51927930
VN30-IDX,20160520,590.46,583.37,590.46,582.81,31132790
VN30-IDX,20160519,582.73,578.78,586.19,578.78,64225290
VN30-IDX,20160518,576.68,577.52,580.29,576.68,22209630
VN30-IDX,20160517,576.78,572.47,577.24,572.47,30145960
VN30-IDX,20160516,571.53,574.39,574.93,570.59,27109430
VN30-IDX,20160515,576,583.07,585.77,574.96,29095769
VN30-IDX,20160514,583.27,588.89,590.04,582.8,36895690
VN30-IDX,20160513,588.54,583.91,591.1,582.79,24364950
VN30-IDX,20160512,587.69,585.24,589.74,585.24,31878200
VN30-IDX,20160511,583.35,572.91,583.78,572.85,47957288
VN30-IDX,20160510,574.09,577.17,580.47,573.25,30171233
VN30-IDX,20160509,578.78,576.94,579.89,575.88,23533890
VN30-IDX,20160508,575.58,581.3,581.89,572.64,36952720
VN30-IDX,20160507,583.61,586.53,591.08,583.02,43397960
VN30-IDX,20160506,586.23,596.58,596.58,586.23,57575427
VN30-IDX,20160505,597.81,585.35,597.81,582.42,76084285
VN30-IDX,20160504,581.51,579.74,583.7,577.88,57046610
VN30-IDX,20160503,574.88,561.17,577.15,561.17,62972170
VN30-IDX,20160502,561,544.1,567.56,544.1,75509417
VN30-IDX,20160501,558.92,580.86,580.86,552.23,89493910
VN30-IDX,20160430,587.83,589.51,591.32,572.16,93320490
VN30-IDX,20160429,598.22,606.66,609.72,597.46,48728215
VN30-IDX,20160428,608.91,610,611.63,600.69,43159660
VN30-IDX,20160427,611.8,605.42,611.8,604.7,44606730
VN30-IDX,20160426,607.44,618.99,621.01,604.67,52452880
VN30-IDX,20160425,618.94,621.34,625.84,615.55,41633300
VN30-IDX,20160424,622.83,632.1,632.1,619.1,57536164
VN30-IDX,20160423,632.9,639.7,641.12,630.99,46752290
VN30-IDX,20160422,643.42,646.63,648.87,642.28,58427216
VN30-IDX,20160421,649.99,637.58,649.99,637.58,37035910
VN30-IDX,20160420,638.4,635,638.75,631.97,39741280
VN30-IDX,20160419,633.53,639.96,640.52,632.97,41397030
VN30-IDX,20160418,639.33,632.89,639.33,632.89,40522756
VN30-IDX,20160417,631.27,637.2,638.14,631.27,33725180
VN30-IDX,20160416,636.92,642.46,642.61,632.93,66788720
VN30-IDX,20160415,647.36,653.03,654.56,647.36,42971910
VN30-IDX,20160414,651.7,651.35,652.74,648.12,40471490
VN30-IDX,20160413,651.21,659.53,662.57,651.21,55447190
VN30-IDX,20160412,659.6,666.01,668.8,659.6,74932280
VN30-IDX,20160411,665.66,658.63,667.17,658.16,57498100
VN30-IDX,20160410,657.97,657.47,661.15,653.95,45346655
VN30-IDX,20160409,655.74,656.53,662.05,655.17,47847290
VN30-IDX,20160408,655.06,640.42,655.11,639.66,47490826
VN30-IDX,20160407,641.45,643.83,647.03,636.91,37899050
VN30-IDX,20160406,644.19,646.69,646.81,639.9,42903940
VN30-IDX,20160405,651.03,649.24,653.18,648.66,44063040
VN30-IDX,20160404,649.06,647.99,652.55,644.13,53169440
VN30-IDX,20160403,651.45,658.81,661.97,651.45,50253430
VN30-IDX,20160402,658.28,653.67,658.51,648.89,61007600
VN30-IDX,20160401,652.28,652.4,655.5,648.2,56491900
VN30-IDX,20160331,648.73,651,652.29,647.2,75448701
VN30-IDX,20160330,646.58,638.89,648.91,635.73,58274548
VN30-IDX,20160329,645.67,652.98,655.9,640.61,95709811
VN30-IDX,20160328,653.27,647.83,656.46,644.74,70769000
VN30-IDX,20160327,649.54,643.19,649.54,642.35,70037880
VN30-IDX,20160326,639.87,635.89,639.87,635.34,68857340
VN30-IDX,20160325,633.28,622.57,633.28,621.79,54655390
VN30-IDX,20160324,622.91,624.36,624.97,617.57,51768509
VN30-IDX,20160323,622.43,616.19,626.86,616.19,69063047
VN30-IDX,20160322,620.22,608.75,620.22,608.75,61655895
VN30-IDX,20160321,608.92,606.76,617.82,606.76,85781415
VN30-IDX,20160320,609.49,610.49,611.4,606.18,47466360
VN30-IDX,20160319,610.73,612.66,615.34,610.11,65710616
VN30-IDX,20160318,614.42,614.86,617.35,612.7,63822110
VN30-IDX,20160317,615.1,608,615.19,607.64,94822531
VN30-IDX,20160316,603.26,603.43,606.82,601.09,132321640
VN30-IDX,20160315,600.45,598.58,602.55,598.58,48173010
VN30-IDX,20160314,598.25,599.52,603.62,595.35,59232600
VN30-IDX,20160313,600.92,605.8,607.6,600.92,80508135
VN30-IDX,20160312,604.53,605.47,606.8,601.88,78597710
VN30-IDX,20160311,604.29,602.3,604.63,600.03,67466970
VN30-IDX,20160310,601.4,598.47,602.96,597.27,81156790
VN30-IDX,20160309,595.06,593.6,597.3,590.69,57043775
VN30-IDX,20160308,593.36,593.56,599.44,591.9,69897660
VN30-IDX,20160307,594.51,592.22,599.19,592.22,88890014
VN30-IDX,20160306,592.22,589.16,593.95,585.86,65705270
VN30-IDX,20160305,587.48,586.82,590.42,586.18,45383228
VN30-IDX,20160304,585.6,587.59,591.82,585.42,68417670
VN30-IDX,20160303,588.63,593.34,596.96,588.63,53552304
VN30-IDX,20160302,593.61,590.44,597.2,590.13,51516110
VN30-IDX,20160301,589.32,594.34,597.08,588.15,60265880
VN30-IDX,20160229,594.27,589.06,599.22,588.19,70051560
VN30-IDX,20160228,589.82,589.31,592.28,587.96,48777660
VN30-IDX,20160227,591.13,588.5,594.3,587.77,56984460
VN30-IDX,20160226,588.36,585.08,589.18,582.45,45173740
VN30-IDX,20160225,586.58,577.86,586.58,574.6,49160080
VN30-IDX,20160224,578.64,574.5,578.64,570.49,58828556
VN30-IDX,20160223,572.34,556.99,572.34,556.99,58433910
VN30-IDX,20160222,556.44,552.46,556.92,552.46,35127225
VN30-IDX,20160221,552.9,559.99,560.96,552.87,49470490
VN30-IDX,20160220,561.87,569.39,570.58,561.87,27175310
VN30-IDX,20160219,569.89,568.77,570.66,567.28,25416670
VN30-IDX,20160218,569.28,572.33,573.24,565.11,38296050
VN30-IDX,20160217,571,580.11,580.27,570.11,33445097
VN30-IDX,20160216,579.41,582.99,585.88,579.41,61514344
VN30-IDX,20160215,582.91,581.87,586.21,581.35,27553400
VN30-IDX,20160214,582.4,578.84,584.45,577.62,22656850
VN30-IDX,20160213,579.39,585.64,585.64,578.89,32496318
VN30-IDX,20160212,585.45,576.34,585.45,571.07,53614028
VN30-IDX,20160211,576.52,589.54,593.95,575.16,44662226
VN30-IDX,20160210,593.15,599.99,600.36,593.15,21521860
VN30-IDX,20160209,596.1,594.3,596.93,593.03,19418650
VN30-IDX,20160208,592.71,594.13,596.85,589.61,28110475
VN30-IDX,20160207,594,594.89,597.4,593.99,26928180
VN30-IDX,20160206,593.67,595.1,598.24,593.67,32462890
VN30-IDX,20160205,595.82,599.66,599.89,593.96,22263060
VN30-IDX,20160204,599.12,595.43,602.83,595.43,46620450
VN30-IDX,20160203,595.09,593.91,597.01,592.84,38170360
VN30-IDX,20160202,590.78,588.32,592.45,587.21,34781940
VN30-IDX,20160201,587.24,589.11,592.03,587.24,20617490
VN30-IDX,20160131,589.77,586.09,589.77,585.86,27691921
VN30-IDX,20160130,583.34,579.53,586.9,579.53,39868005
VN30-IDX,20160129,578.35,575.5,581.25,575.36,31837030
VN30-IDX,20160128,575.94,578.6,580.08,574.85,28399319
VN30-IDX,20160127,577.69,572.72,578.21,570.09,42703600
VN30-IDX,20160126,572.71,578.14,579.56,572.71,27748820
VN30-IDX,20160125,577.66,577.36,580.11,574.43,30733150
VN30-IDX,20160124,576.13,571.22,576.99,567.48,36448120
VN30-IDX,20160123,569.48,580.27,580.61,568.45,58509230
VN30-IDX,20160122,579.97,576.8,582.51,576.8,40452277
VN30-IDX,20160121,576.6,583.22,584.99,576.41,53349877
VN30-IDX,20160120,583.02,588.68,590.64,580.34,36945370
VN30-IDX,20160119,586.7,587.99,590.94,585.81,32787940
VN30-IDX,20160118,590.17,593.5,593.96,589.42,38819740
VN30-IDX,20160117,593.8,596.65,596.65,590.18,36677020
VN30-IDX,20160116,598.07,604.09,607.4,597.94,48070780
VN30-IDX,20160115,603.76,600.19,604.67,599.91,107602830
VN30-IDX,20160114,601.31,607.64,608.81,600.87,41174070
VN30-IDX,20160113,607.18,610.31,611.2,607.08,43599400
VN30-IDX,20160112,611.24,609.37,612.72,609.37,45739240
VN30-IDX,20160111,610.63,613.99,616.42,609.78,52751850
VN30-IDX,20160110,616.94,620.4,622.56,616.94,52540250
VN30-IDX,20160109,620.24,619,621.81,616.52,37183790
VN30-IDX,20160108,619.27,622.48,623.65,619.27,37286528
VN30-IDX,20160107,621.1,619.37,622.95,618.96,54405220
VN30-IDX,20160106,620.88,623.73,628.07,620.04,38691290
VN30-IDX,20160105,622.75,625.15,629.71,622.75,39133200
VN30-IDX,20160104,625.25,629.58,630.72,625.25,51035590
VN30-IDX,20160103,629.69,628.77,630.52,625.66,39679750
VN30-IDX,20160102,627.27,618,627.39,618,48260060
VN30-IDX,20160101,617.05,619.2,621.04,615.39,42235614
VN30-IDX,20151231,618.39,625.35,625.35,618.39,31762152
VN30-IDX,20151230,623.84,621,623.99,618.09,46971800
VN30-IDX,20151229,619.44,623.69,627.94,619.23,38759426
VN30-IDX,20151228,624.17,619.48,624.17,618.73,28007509
VN30-IDX,20151227,617.2,615.33,618.46,614.96,30585560
VN30-IDX,20151226,613.36,608.89,614.69,608.89,38099420
VN30-IDX,20151225,607.33,596.7,607.33,596.41,37316250
VN30-IDX,20151224,595.53,594.79,599.43,594.72,26402935
VN30-IDX,20151223,594.77,595.69,598.82,594.77,29376660
VN30-IDX,20151222,595.69,592.4,597.06,592.4,24728420
VN30-IDX,20151221,591.28,587.54,593.56,587.47,31945500
VN30-IDX,20151220,588.83,585.32,588.83,581.24,46468730
VN30-IDX,20151219,585.47,600.02,601.33,585.47,39455200
VN30-IDX,20151218,598.46,606.02,609.79,598.46,44364758
VN30-IDX,20151217,606.54,613.41,613.47,604.98,34096980
VN30-IDX,20151216,613.9,613.87,615.63,610.57,40355329
VN30-IDX,20151215,613.53,610.54,614.95,608.41,43404800
VN30-IDX,20151214,609.98,613.03,616.69,606.75,56866870
VN30-IDX,20151213,612.64,618.14,619.21,612.64,33649130
VN30-IDX,20151212,615.16,611.79,618.9,611.79,104393833
VN30-IDX,20151211,610.31,607.68,613.35,604.35,37376271
VN30-IDX,20151210,606.53,611.5,611.63,606.53,33013220
VN30-IDX,20151209,609.19,611.46,614.5,608.32,31179990
VN30-IDX,20151208,611.64,616.91,618.29,609.77,37871790
VN30-IDX,20151207,614.72,616.89,617.52,613.4,46384030
VN30-IDX,20151206,617.62,617.12,619.05,613.8,56436489
VN30-IDX,20151205,616.84,620.56,621.75,611.9,48366670
VN30-IDX,20151204,619.39,614.22,619.58,614.06,48778150
VN30-IDX,20151203,615.73,618.04,624.18,615.49,81434802
VN30-IDX,20151202,618.41,608.26,619.52,608.26,56993397
VN30-IDX,20151201,606.85,607.52,609.85,605.37,36922317
VN30-IDX,20151130,607.65,606.49,611.78,606.49,53995280
VN30-IDX,20151129,606.37,594.37,606.45,593.46,57176551
VN30-IDX,20151128,599.69,600.48,604.99,599.69,52052371
VN30-IDX,20151127,601.66,592.02,601.93,591.84,62140540
VN30-IDX,20151126,591.18,582.65,591.18,578.33,39986549
VN30-IDX,20151125,583.36,583.36,589.18,578.53,55739490
VN30-IDX,20151124,582.45,585.45,587.46,577.98,49195756
VN30-IDX,20151123,585.19,588.63,589.79,584.1,43533043
VN30-IDX,20151122,591.19,591.61,593.55,588.17,32382730
VN30-IDX,20151121,589.61,589.2,594.41,584.62,68422359
VN30-IDX,20151120,587.56,577.08,587.64,576.98,52317617
VN30-IDX,20151119,570.61,578.4,582.59,570.61,128797420
VN30-IDX,20151118,578.88,573.93,579.73,571.19,55330530
VN30-IDX,20151117,569.71,592.34,593.39,563.92,76587550
VN30-IDX,20151116,591.78,601.75,602,591.28,59284638
VN30-IDX,20151115,603.92,607.56,610.59,603.92,35623570
VN30-IDX,20151114,609.33,603.35,609.66,603.35,32071210
VN30-IDX,20151113,604.8,604.88,612.8,601.84,41755226
VN30-IDX,20151112,610.81,601.92,611.51,597.97,50248789
VN30-IDX,20151111,603.85,617.02,617.02,603.13,87421990
VN30-IDX,20151110,619.87,622.9,623.85,617.1,46869143
VN30-IDX,20151109,624.67,625.53,628.13,623.13,38461100
VN30-IDX,20151108,624.31,619.43,626.1,619.43,45310750
VN30-IDX,20151107,619.29,614.72,621.05,614.72,48781330
VN30-IDX,20151106,613.57,615.32,616.16,613.57,47479621
VN30-IDX,20151105,614.44,612.86,617.19,612.68,55425058
VN30-IDX,20151104,611.15,615.19,616.98,611.15,53683770
VN30-IDX,20151103,615.57,615.91,616.56,609.7,57185748
VN30-IDX,20151102,616.48,624.68,625.92,615.22,72437324
VN30-IDX,20151101,623.23,618.48,624.83,618.48,46883529
VN30-IDX,20151031,616.39,620.57,622.24,615.45,50464120
VN30-IDX,20151030,623.74,629.07,631.21,623.74,68964230
VN30-IDX,20151029,628.8,627.65,630.57,624.87,79453310
VN30-IDX,20151028,623.66,628.44,630.64,623.66,82821550
VN30-IDX,20151027,627.84,637.12,637.61,627.84,56107291
VN30-IDX,20151026,637.21,639.53,640.93,637.18,40445070
VN30-IDX,20151025,637.9,638.24,638.71,632.28,66774648
VN30-IDX,20151024,638.87,642.4,644.53,638.87,61162710
VN30-IDX,20151023,641.89,643.07,644.76,640.58,46385010
VN30-IDX,20151022,642.02,643.26,647.1,641.47,61305688
VN30-IDX,20151021,642.9,644.05,647.01,642.9,56584730
VN30-IDX,20151020,642.77,638.87,643.49,637.07,55030870
VN30-IDX,20151019,637.56,638.17,641.39,636.17,26582600
VN30-IDX,20151018,637.68,638.9,643.36,633.89,63197060
VN30-IDX,20151017,639.91,641.73,644.75,639.91,35112410
VN30-IDX,20151016,644.64,644.03,646.76,642.47,44335553
VN30-IDX,20151015,638.78,628.53,638.78,626.64,53796420
VN30-IDX,20151014,627.21,628.5,630.62,626.5,36336140
VN30-IDX,20151013,628.1,620.18,628.6,620.18,45989216
VN30-IDX,20151012,618.99,613.23,621.19,613.23,59107719
VN30-IDX,20151011,615.15,626.19,628.64,615.15,42590092
VN30-IDX,20151010,629.52,629.83,633.04,625.49,32082660
VN30-IDX,20151009,630.84,636.33,638.56,630.84,66977948
VN30-IDX,20151008,637.85,635.72,639.55,635.02,43680320
VN30-IDX,20151007,633.81,627.96,635.36,627.11,32169210
VN30-IDX,20151006,628.09,624.98,632.52,622.21,36053010
VN30-IDX,20151005,624.77,623.36,627.42,613.76,63303150
VN30-IDX,20151004,623.76,639.79,639.98,622.03,71592840
VN30-IDX,20151003,641.63,640.12,642.63,634.34,43882610
VN30-IDX,20151002,641.13,651.91,653.1,641.13,38194800
VN30-IDX,20151001,651.07,650.76,653.69,646.51,44170646
VN30-IDX,20150930,651.72,655.72,659.11,651.52,49988205
VN30-IDX,20150929,657.11,660.9,662.75,657.11,49812310
VN30-IDX,20150928,658.98,657.35,661.67,655.15,57090200
VN30-IDX,20150927,659.16,661.84,662.16,658.14,61145750
VN30-IDX,20150926,662.43,658.84,663.65,657.93,57512850
VN30-IDX,20150925,659.25,659.05,663.54,658.04,77746089
VN30-IDX,20150924,659.64,655.97,659.83,653.03,72089190
VN30-IDX,20150923,655.06,648.98,655.85,648.87,72810585
VN30-IDX,20150922,644.25,641.13,646.88,637.85,67827302
VN30-IDX,20150921,642.98,650.08,650.08,642.98,55790948
VN30-IDX,20150920,649.63,655.55,656.44,649.63,57387200
VN30-IDX,20150919,653.39,653.53,653.72,642.83,56426240
VN30-IDX,20150918,655.14,656.97,661.13,653.34,53660269
VN30-IDX,20150917,658.31,652.88,663.41,652.76,53882256
VN30-IDX,20150916,653.19,659.72,662.6,653.19,65923748
VN30-IDX,20150915,654.54,658.86,662.48,654.54,146925190
VN30-IDX,20150914,659.63,665.51,668.2,658.02,69883410
VN30-IDX,20150913,665.66,667.79,671.3,664.33,81994170
VN30-IDX,20150912,666.66,666.69,668.96,659.97,81080390
VN30-IDX,20150911,668.42,670.67,674.09,668.42,100975760
VN30-IDX,20150910,669.78,666.15,669.87,664.23,50735150
VN30-IDX,20150909,665.09,668.19,670.39,663.84,55598660
VN30-IDX,20150908,666.42,663.89,667.55,653.53,59546120
VN30-IDX,20150907,664.65,678.83,678.89,659.97,110018302
VN30-IDX,20150906,678.83,681.26,683.36,678.41,70406392
VN30-IDX,20150905,677.62,678.81,679.7,675.84,56328108
VN30-IDX,20150904,678.59,678.4,680.41,675.32,62941041
VN30-IDX,20150903,678.9,681.09,684.82,678.48,86774060
VN30-IDX,20150902,676.82,672.14,678.68,668.36,92018350
VN30-IDX,20150901,668.96,667.35,673.29,666.36,64719770
VN30-IDX,20150831,667.9,670.8,674.6,664.19,73388500
VN30-IDX,20150830,668.25,665.3,670.29,663.81,61209830
VN30-IDX,20150829,661.76,659.13,663.42,657.74,88200394
VN30-IDX,20150828,654.96,650.99,657.39,650.99,80158750
VN30-IDX,20150827,649.94,644.95,653.44,644.95,80585280
VN30-IDX,20150826,645.44,645.9,649.32,643.29,45812020
VN30-IDX,20150825,645.46,647.98,650.2,644.7,58793082
VN30-IDX,20150824,647,646.35,649.18,643.94,72437060
VN30-IDX,20150823,645.13,649.62,650.09,645.13,48752269
VN30-IDX,20150822,649.85,646.42,650.49,645.85,51688055
VN30-IDX,20150821,645.17,639.75,645.17,639.75,44157220
VN30-IDX,20150820,639.96,637.22,642.93,635.82,37861347
VN30-IDX,20150819,638.22,639.43,642.15,636.48,37012500
VN30-IDX,20150818,641.93,644.04,646.3,640.18,49747580
VN30-IDX,20150817,644.19,641.04,644.46,639.54,40684260
VN30-IDX,20150816,644,643.56,647.63,641.58,42573283
VN30-IDX,20150815,643.56,640.25,643.56,638.75,35212020
VN30-IDX,20150814,638.98,631.14,639.18,631.14,34388810
VN30-IDX,20150813,635.01,635.87,636.75,632.8,30186693
VN30-IDX,20150812,637.04,628.93,637.07,628.41,28029670
VN30-IDX,20150811,629.07,631.62,635.22,629.07,48225460
VN30-IDX,20150810,633.58,630.61,633.58,627.24,28258930
VN30-IDX,20150809,630.3,640.13,640.27,628.1,49563110
VN30-IDX,20150808,641.96,647.6,650.57,641.96,29448108
VN30-IDX,20150807,646.64,640.07,647.4,640.07,22571950
VN30-IDX,20150806,640.84,642.74,643.56,638.97,16038882
VN30-IDX,20150805,641.95,644.75,645.57,640.13,26139070
VN30-IDX,20150804,645.33,644.77,650.97,642.56,31267710
VN30-IDX,20150803,645.52,635.73,645.52,635.31,54830350
VN30-IDX,20150802,636.3,635.91,638.56,633.36,23431017
VN30-IDX,20150801,637.13,641.52,643.03,637.13,37348700
VN30-IDX,20150731,636.09,635.41,637.81,635.41,62671250
VN30-IDX,20150730,632.54,628.48,632.54,627.08,23707150
VN30-IDX,20150729,627.1,627.44,629.45,623.73,22479941
VN30-IDX,20150728,628.78,635.73,635.73,625.16,41042080
VN30-IDX,20150727,636.64,636.26,638.15,635.14,31400950
VN30-IDX,20150726,636.21,637.74,638.91,632.25,31887390
VN30-IDX,20150725,636.75,635.49,639.55,634.62,38757450
VN30-IDX,20150724,631.02,628.06,633.22,628.06,47905512
VN30-IDX,20150723,627.17,621.91,627.17,621.91,45992016
VN30-IDX,20150722,620.2,618.77,622.41,617.69,34959502
VN30-IDX,20150721,617.96,615.87,621.1,615.43,29088188
VN30-IDX,20150720,615.06,617.01,619.03,615.06,19832593
VN30-IDX,20150719,616.85,619.51,621.23,616.85,24619600
VN30-IDX,20150718,619.91,618.1,622.37,616.4,35991540
VN30-IDX,20150717,618.1,612.63,619.02,612.63,37650500
VN30-IDX,20150716,612.54,609.75,613.75,608.67,23548580
VN30-IDX,20150715,609.99,609.03,613.06,609.03,19391870
VN30-IDX,20150714,607.23,616.09,619.32,607.23,72297680
VN30-IDX,20150713,613.82,612.72,617.03,606.96,35572230
VN30-IDX,20150712,618.61,619.71,622.69,618.61,27490455
VN30-IDX,20150711,620.61,617.56,622.73,616.65,34052930
VN30-IDX,20150710,618.62,619.98,620.86,618.07,34154270
VN30-IDX,20150709,617.73,616.24,620.84,614.61,24651670
VN30-IDX,20150708,616.11,615.99,617.66,612.09,31693300
VN30-IDX,20150707,615.52,609.36,615.52,609.2,28438730
VN30-IDX,20150706,608.59,609.97,612.27,608.59,25100050
VN30-IDX,20150705,610.92,609.2,615.47,606.3,36867040
VN30-IDX,20150704,608.48,603.72,608.48,602.19,17755870
VN30-IDX,20150703,601.6,601.64,604.76,597.7,14106760
VN30-IDX,20150702,603.83,612.97,613.38,601.06,21346837
VN30-IDX,20150701,612.49,611.11,614.82,608.28,15969180
VN30-IDX,20150630,610.99,614.74,617.68,607.91,24822924
VN30-IDX,20150629,618,614.32,619.25,612.78,28463540
VN30-IDX,20150628,615.01,614.21,622.35,611.75,38109190
VN30-IDX,20150627,614.88,608.25,615.46,608.25,34955110
VN30-IDX,20150626,605.87,596.01,606.02,595.38,39124780
VN30-IDX,20150625,596.24,594.04,597.8,588.05,18725670
VN30-IDX,20150624,594.35,593.68,597.43,591.77,21959930
VN30-IDX,20150623,592.75,595.27,600.15,592.75,35336520
VN30-IDX,20150622,596.82,590.69,597.78,585.1,35412680
VN30-IDX,20150621,590.27,586.35,590.61,581.61,29364380
