TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
VN-IDX,20170301,710.7,712.49,705.79,709.52,210990750
HNX-IDX,20170301,86.832,86.8927,85.6546,86.6116,54900954
VN-IDX,20170228,718.24,719.14,710.79,710.79,183667860
HNX-IDX,20170228,86.8643,87.7927,86.6513,86.832,53733171
VN-IDX,20170227,711.7,718.37,711.7,717.44,176837480
HNX-IDX,20170227,86.3181,86.9637,86.2249,86.8643,58644135
VN-IDX,20170224,716.35,717.94,713.7,714.47,231110920
HNX-IDX,20170224,86.267,87.2996,86.1553,86.3181,50255149
VN-IDX,20170223,717.49,719.58,712.36,716.87,211186560
HNX-IDX,20170223,86.6187,86.77,85.6574,86.267,43631677
VN-IDX,20170222,717.77,719.09,715.36,717.24,213327160
HNX-IDX,20170222,86.8571,87.1742,86.2384,86.6187,58871031
VN-IDX,20170221,711.49,718.06,710.59,716.55,198964070
HNX-IDX,20170221,86.5305,87.0487,86.4042,86.8571,56874991
VN-IDX,20170220,705.72,711.4,704.41,710.59,186576990
HNX-IDX,20170220,85.8846,86.559,85.8307,86.5305,46691704
VN-IDX,20170217,709.52,710.21,705.84,707.83,158450940
HNX-IDX,20170217,85.6488,85.9723,85.4744,85.8846,48647152
VN-IDX,20170216,712.61,717.57,709.35,709.35,189606490
HNX-IDX,20170216,86.3164,86.6887,85.5024,85.6488,59712587
VN-IDX,20170215,706.84,711.73,706.26,711.57,151078130
HNX-IDX,20170215,86.1946,86.7031,85.9112,86.3164,39309632
VN-IDX,20170214,706.41,707.32,703.85,706.26,168969680
HNX-IDX,20170214,86.4274,86.6182,85.7671,86.1946,43718747
VN-IDX,20170213,704.61,706.47,703.58,705.9,157769440
HNX-IDX,20170213,86.0369,86.5687,85.9502,86.4274,41752755
VN-IDX,20170210,701.15,704.08,700.65,703.78,129013870
HNX-IDX,20170210,85.6475,86.289,85.4637,86.0369,46584307
VN-IDX,20170209,700.93,702.64,700.21,700.65,138319070
HNX-IDX,20170209,85.2883,85.7533,85.2266,85.6475,31873229
VN-IDX,20170208,702.67,702.77,700.47,702.04,131165280
HNX-IDX,20170208,85.2238,85.4932,84.7993,85.2883,35098681
VN-IDX,20170207,699.99,703.3,698.99,701.91,151054580
HNX-IDX,20170207,84.9677,85.9189,84.7835,85.2238,37214415
VN-IDX,20170206,702.02,702.02,696.92,700.04,115778520
HNX-IDX,20170206,85.034,85.3997,84.7073,84.9677,40040394
VN-IDX,20170203,704.69,708.1,700.09,700.35,119245930
HNX-IDX,20170203,84.6395,85.3238,84.6308,85.034,26742027
VN-IDX,20170202,699.8,703.2,697.28,703.18,82087680
HNX-IDX,20170202,84.4554,84.7547,83.8381,84.6395,15346581
VN-IDX,20170125,693.07,697.28,691.19,697.28,89264010
HNX-IDX,20170125,83.7415,84.5333,83.3978,84.4554,17708638
VN-IDX,20170124,687.08,692.75,687.08,691.36,92469490
HNX-IDX,20170124,83.0103,84.0473,82.7149,83.7415,14640265
VN-IDX,20170123,687.83,689.47,686.26,687.15,75819770
HNX-IDX,20170123,83.2428,83.401,82.5703,83.0103,18775778
VN-IDX,20170120,684.05,688.42,682.31,686.26,80002540
HNX-IDX,20170120,82.8847,83.6639,82.8839,83.2428,19192817
VN-IDX,20170119,683.02,684.19,680.8,682.31,69116870
HNX-IDX,20170119,83.3014,83.4629,82.7229,82.8847,19487942
VN-IDX,20170118,683.74,688.07,683.28,683.28,84747220
HNX-IDX,20170118,83.9373,84.4357,83.2936,83.3014,21393362
VN-IDX,20170117,678.83,684.73,677.94,684.71,94122750
HNX-IDX,20170117,83.0508,84.2249,82.5461,83.9373,19132508
VN-IDX,20170116,684.62,685.06,677.85,677.94,75653000
HNX-IDX,20170116,83.3368,83.504,82.7964,83.0508,25118787
VN-IDX,20170113,686.58,688.62,685.06,685.06,82154930
HNX-IDX,20170113,83.2893,83.7742,83.03,83.3368,23970407
VN-IDX,20170112,688.71,688.99,685.59,686.96,102618340
HNX-IDX,20170112,83.4888,83.8723,83.0459,83.2893,22940524
VN-IDX,20170111,680.85,687.16,680.85,687.16,96436620
HNX-IDX,20170111,83.0586,83.6682,82.7532,83.4888,19629207
VN-IDX,20170110,682.77,683.02,680.76,681.07,78938330
HNX-IDX,20170110,82.7012,83.0586,82.2089,83.0586,27531795
VN-IDX,20170109,681.74,684.88,679.8,682.57,87669150
HNX-IDX,20170109,82.0901,82.9631,82.0866,82.7012,26441385
VN-IDX,20170106,675.35,683.76,675.22,679.8,110693880
HNX-IDX,20170106,81.3269,82.8256,81.0676,82.0901,24159834
VN-IDX,20170105,674.82,675.92,673.31,675.81,92730250
HNX-IDX,20170105,81.5338,81.7189,81.1048,81.3269,22602598
VN-IDX,20170104,672.58,675.93,672.01,674.7,92272970
HNX-IDX,20170104,81.4039,82.1604,81.326,81.5338,23893397
VN-IDX,20170103,665.92,672.34,664.87,672.01,79722150
HNX-IDX,20170103,80.1165,81.4039,79.9855,81.4039,27848848
VN-IDX,20161230,664.17,665.49,663.39,664.87,90079350
HNX-IDX,20161230,79.5615,80.1165,79.2333,80.1165,20653727
VN-IDX,20161229,666.43,666.43,663.5,664.72,99258500
HNX-IDX,20161229,79.0327,79.6679,78.9725,79.5615,22982456
VN-IDX,20161228,665.9,666.64,661.8,663.5,101515250
HNX-IDX,20161228,78.87,79.6171,78.8647,79.0327,23067293
VN-IDX,20161227,662.66,665.5,661.41,663.86,95439190
HNX-IDX,20161227,79.2479,79.3711,78.7771,78.87,26008525
VN-IDX,20161226,665.67,665.73,662.09,662.45,67222150
HNX-IDX,20161226,79.0786,79.4367,78.7754,79.2479,28079572
VN-IDX,20161223,663.75,664.37,659.18,664.37,71130690
HNX-IDX,20161223,79.7901,79.9159,78.9031,79.0786,28225261
VN-IDX,20161222,669.01,669.95,663.7,664.15,86269460
HNX-IDX,20161222,80.2496,80.6259,79.5821,79.7901,31870128
VN-IDX,20161221,662.36,667.06,657.4,666.94,81853840
HNX-IDX,20161221,79.765,80.5966,79.7652,80.2496,30164285
VN-IDX,20161220,673.93,674.33,662.66,662.66,92611080
HNX-IDX,20161220,79.9391,80.3374,79.3979,79.765,30001129
VN-IDX,20161219,673.98,679.9,673.88,674.33,107077510
HNX-IDX,20161219,79.7133,80.4852,79.7168,79.9391,33101658
VN-IDX,20161216,670.43,675.19,665.92,675.16,155852900
HNX-IDX,20161216,78.8505,79.7137,78.8328,79.7133,31935100
VN-IDX,20161215,668.07,668.07,664.08,665.92,107135600
HNX-IDX,20161215,78.5695,79.0754,78.1321,78.8505,33697487
VN-IDX,20161214,657.39,665.14,654.66,665.14,193818950
HNX-IDX,20161214,77.8774,78.8844,77.4686,78.5695,40836664
VN-IDX,20161213,662.27,663.54,654.34,654.66,111295270
HNX-IDX,20161213,78.7873,79.195,77.6761,77.8774,35051181
VN-IDX,20161212,663.7,664.67,658.84,659.7,94354370
HNX-IDX,20161212,79.6112,80.0344,78.6604,78.7873,42020176
VN-IDX,20161209,659.46,664.46,658.89,663.07,78952540
HNX-IDX,20161209,79.3671,79.9124,79.2369,79.6112,39166633
VN-IDX,20161208,655.48,660.72,653.53,658.89,90795790
HNX-IDX,20161208,79.4074,80.1766,78.8915,79.3671,36592744
VN-IDX,20161207,648.63,654.13,647.33,653.53,103888420
HNX-IDX,20161207,79.3372,79.4651,78.8754,79.4074,45440147
VN-IDX,20161206,660.68,660.77,648.37,651.49,117959770
HNX-IDX,20161206,80.4703,80.8507,79.1288,79.3372,44089766
VN-IDX,20161205,663.06,665.14,658.11,660.21,87046840
HNX-IDX,20161205,81.1745,81.4738,80.2283,80.4703,67099008
VN-IDX,20161202,667.02,667.39,662.09,665.14,106686310
HNX-IDX,20161202,81.5484,81.824,81.1317,81.1745,30971888
VN-IDX,20161201,670.75,670.81,665.07,666.54,107595370
HNX-IDX,20161201,80.6303,81.9131,80.6303,81.5484,43166447
VN-IDX,20161130,658.44,665.78,654.99,665.07,114615070
HNX-IDX,20161130,80.0009,80.6334,79.6893,80.6303,30814680
VN-IDX,20161129,665.29,667.79,658.26,658.26,111403350
HNX-IDX,20161129,80.1066,80.6755,79.8088,80.0009,31356774
VN-IDX,20161128,672.38,675.87,660.96,665.29,94780590
HNX-IDX,20161128,80.9911,81.1383,80.0427,80.1066,37642257
VN-IDX,20161125,678.47,678.87,671.48,675.87,108508330
HNX-IDX,20161125,81.1844,81.219,80.7099,80.9911,40464133
VN-IDX,20161124,683.61,683.61,676.39,678.18,117535460
HNX-IDX,20161124,81.4,81.5001,80.9831,81.1844,31371937
VN-IDX,20161123,681.17,684.12,679.81,683.16,109567320
HNX-IDX,20161123,81.0315,81.4491,81.0026,81.4,32294090
VN-IDX,20161122,675.23,681.91,674.29,681.91,106091280
HNX-IDX,20161122,80.7527,81.1613,80.7527,81.0315,32915263
VN-IDX,20161121,673.2,675.04,671.65,674.29,96259290
HNX-IDX,20161121,80.6249,81.1142,80.557,80.7527,27323983
VN-IDX,20161118,673.82,675.15,669.18,673.25,96180820
HNX-IDX,20161118,80.9392,81.0679,80.4681,80.6249,34056027
VN-IDX,20161117,674.5,676.48,673.13,674.57,119114290
HNX-IDX,20161117,81.1324,81.3664,80.7015,80.9392,36581741
VN-IDX,20161116,674.85,676.9,673.95,674.6,101849580
HNX-IDX,20161116,81.1237,81.532,80.8831,81.1324,40767155
VN-IDX,20161115,673.75,675.73,671.55,674.26,105063790
HNX-IDX,20161115,80.9139,81.2549,80.8841,81.1237,33077798
VN-IDX,20161114,677.13,679.96,672.45,673.05,111746400
HNX-IDX,20161114,81.1909,81.2907,80.6515,80.9139,34898388
VN-IDX,20161111,678.38,679.56,676.73,679.2,96643530
HNX-IDX,20161111,81.3785,81.6064,81.1439,81.1909,37896688
VN-IDX,20161110,675.36,678.57,670.26,678.17,104949190
HNX-IDX,20161110,80.1116,81.4472,79.6891,81.3785,45161083
VN-IDX,20161109,675.57,676.46,656.68,670.26,129295660
HNX-IDX,20161109,81.2588,81.4614,78.0711,80.1116,53594187
VN-IDX,20161108,675.82,677.91,674.14,676.46,76809310
HNX-IDX,20161108,81.0902,81.3438,80.772,81.2588,41088204
VN-IDX,20161107,667.12,674.36,666.61,674.14,85765640
HNX-IDX,20161107,80.4676,81.116,80.2486,81.0902,32103327
VN-IDX,20161104,666.93,668.99,665.08,666.73,74501640
HNX-IDX,20161104,80.6646,80.6668,80.1187,80.4676,28991439
VN-IDX,20161103,668.66,671.4,661.86,667.63,114149680
HNX-IDX,20161103,81.312,81.3218,79.9018,80.6646,37999883
VN-IDX,20161102,675.68,678.14,671.4,671.4,128028220
HNX-IDX,20161102,82.315,82.3164,81.2315,81.312,30647132
VN-IDX,20161101,675.13,676.6,672.33,676.6,103639100
HNX-IDX,20161101,82.2521,82.4349,81.7941,82.315,34360707
VN-IDX,20161031,682.11,683.34,675.8,675.8,114359980
HNX-IDX,20161031,83.0443,83.3961,82.2453,82.2521,33072238
VN-IDX,20161028,676.74,682.25,675.85,682.25,103029880
HNX-IDX,20161028,82.6905,83.0702,82.4322,83.0443,39991026
VN-IDX,20161027,672.81,676.9,671.61,676.9,85549590
HNX-IDX,20161027,82.2619,82.6905,81.9053,82.6905,28510926
VN-IDX,20161026,676.18,676.18,670.8,673.61,91924690
HNX-IDX,20161026,82.8173,83.0371,81.9011,82.2619,33296467
VN-IDX,20161025,676.29,678.02,670.6,676.18,108040420
HNX-IDX,20161025,82.8767,82.9721,82.1362,82.8173,37211261
VN-IDX,20161024,683.14,684.83,677.89,678.02,91994310
HNX-IDX,20161024,84.1991,84.1903,82.8297,82.8767,41655289
VN-IDX,20161021,685.77,687.54,683.76,684.83,111996670
HNX-IDX,20161021,85.08,85.082,84.1502,84.1991,36081851
VN-IDX,20161020,690.45,690.86,685.63,686.39,105841240
HNX-IDX,20161020,85.5399,86.0509,84.8805,85.08,47049743
VN-IDX,20161019,683.83,689.88,682.02,688.89,122285570
HNX-IDX,20161019,84.9981,85.6743,84.906,85.5399,48655273
VN-IDX,20161018,680.44,682.99,678.13,682.02,100861180
HNX-IDX,20161018,84.9622,85.0828,84.465,84.9981,50043157
VN-IDX,20161017,687.18,687.94,680.95,680.95,106149330
HNX-IDX,20161017,85.4522,85.4615,84.9227,84.9622,38029402
VN-IDX,20161014,685.06,690.62,684.78,687,134713710
HNX-IDX,20161014,85.3395,85.6305,85.1533,85.4522,48674178
VN-IDX,20161013,680.73,685.23,678.79,685.23,117761130
HNX-IDX,20161013,84.8931,85.3395,84.4953,85.3395,39142317
VN-IDX,20161012,683.88,686.18,681.12,682.45,107650470
HNX-IDX,20161012,84.5438,85.4315,84.4486,84.8931,38548112
VN-IDX,20161011,677.63,682.36,669.2,682.36,126164240
HNX-IDX,20161011,84.5872,84.8317,83.6589,84.5438,35722499
VN-IDX,20161010,684.05,684.46,674.19,674.19,119618540
HNX-IDX,20161010,85.2909,85.5643,84.529,84.5872,31945611
VN-IDX,20161007,689.51,690.19,680.26,683.95,128813490
HNX-IDX,20161007,85.9657,86.2996,84.7288,85.2909,47659601
VN-IDX,20161006,687.04,690.93,687.04,687.32,140750840
HNX-IDX,20161006,85.5261,86.2163,85.524,85.9657,43949392
VN-IDX,20161005,686.41,689.5,684.2,687.04,106465620
HNX-IDX,20161005,85.0617,85.6447,85.019,85.5261,38508873
VN-IDX,20161004,682.82,689.17,680.24,684.2,111596870
HNX-IDX,20161004,85.3486,86.1064,84.7297,85.0617,38477910
VN-IDX,20161003,687.68,688.42,681.99,683.05,108518940
HNX-IDX,20161003,84.9966,86.1973,84.969,85.3486,32092022
VN-IDX,20160930,688.55,689.12,684.62,685.73,102428270
HNX-IDX,20160930,85.0738,85.3063,84.7335,84.9966,37854275
VN-IDX,20160929,689.82,692.17,685.91,688.55,109744020
HNX-IDX,20160929,84.3237,85.304,84.2843,85.0738,45164227
VN-IDX,20160928,684.99,687.94,682.98,686.72,111611020
HNX-IDX,20160928,83.4837,84.4539,83.2051,84.3237,33378965
VN-IDX,20160927,676.61,684.89,676.24,684.89,114619350
HNX-IDX,20160927,83.1078,83.5127,82.9491,83.4837,32724995
VN-IDX,20160926,673.21,677.04,671.51,677.04,91962260
HNX-IDX,20160926,83.3226,83.4578,82.8867,83.1078,29464857
VN-IDX,20160923,670.73,674.09,670.3,674.09,99084600
HNX-IDX,20160923,83.3019,83.3825,83.0116,83.3226,32911575
VN-IDX,20160922,668.48,675.36,668.48,671.38,112590640
HNX-IDX,20160922,83.2485,83.8035,83.2144,83.3019,38345336
VN-IDX,20160921,663.12,668.83,662.79,668.48,134825820
HNX-IDX,20160921,82.9045,83.6648,82.7696,83.2485,32298168
VN-IDX,20160920,656.2,663.37,653.28,663.37,100488650
HNX-IDX,20160920,82.7418,82.966,82.2505,82.9045,36759848
VN-IDX,20160919,651.31,658.35,651.31,657.89,104346850
HNX-IDX,20160919,82.3593,82.8628,82.3545,82.7418,35276512
VN-IDX,20160916,654.68,657.53,651.31,651.31,184317130
HNX-IDX,20160916,82.9154,82.8928,81.9425,82.3593,67259347
VN-IDX,20160915,657.46,660.32,654.84,656.18,105042470
HNX-IDX,20160915,83.3766,83.4495,82.5168,82.9154,31024929
VN-IDX,20160914,658.16,661.82,656.64,656.64,92963250
HNX-IDX,20160914,83.8589,83.8635,83.1228,83.3766,31835324
VN-IDX,20160913,658.61,661.74,654.95,659.72,81226280
HNX-IDX,20160913,83.6844,84.0108,83.3418,83.8589,33977512
VN-IDX,20160912,665.77,666.88,655.55,659.76,88571280
HNX-IDX,20160912,84.4702,84.5892,83.4,83.6844,35916499
VN-IDX,20160909,669.24,672.39,666.07,666.88,95443360
HNX-IDX,20160909,84.6858,84.8664,84.2398,84.4702,40618225
VN-IDX,20160908,661.89,668.2,660.54,666.07,112626590
HNX-IDX,20160908,84.2167,84.7798,84.1216,84.6858,39076913
VN-IDX,20160907,663.05,663.9,656.22,661.28,88001900
HNX-IDX,20160907,84.3525,84.4336,84.0238,84.2167,35720666
VN-IDX,20160906,666.38,668.4,663.9,663.9,87906400
HNX-IDX,20160906,84.1672,84.6921,84.1262,84.3525,44301519
VN-IDX,20160905,669.3,670.08,660.31,664.55,103165760
HNX-IDX,20160905,84.0414,84.4137,83.7368,84.1672,39798252
VN-IDX,20160901,674.19,674.72,664.77,669.19,93925040
HNX-IDX,20160901,84.3763,84.4486,83.8946,84.0414,38083142
VN-IDX,20160831,673.1,676.26,671.39,674.63,93678790
HNX-IDX,20160831,83.6833,84.415,83.5996,84.3763,39632603
VN-IDX,20160830,667.96,672.67,666.33,672.67,87433660
HNX-IDX,20160830,83.2098,83.7153,83.1515,83.6833,41806444
VN-IDX,20160829,670.71,679.62,667.75,669.44,108603910
HNX-IDX,20160829,83.9318,84.4074,83.1819,83.2098,43504286
VN-IDX,20160826,662.9,668.84,658.5,667.75,109742770
HNX-IDX,20160826,83.3172,83.996,83.3029,83.9318,38190166
VN-IDX,20160825,660.77,660.77,656.49,658.5,106715930
HNX-IDX,20160825,83.1287,83.3422,82.848,83.3172,29862536
VN-IDX,20160824,660.95,665.43,659.16,660.77,98306840
HNX-IDX,20160824,83.1111,83.519,82.8708,83.1287,30447637
VN-IDX,20160823,653.58,659.16,652.88,659.16,90296880
HNX-IDX,20160823,82.6788,83.1704,82.3775,83.1111,28416113
VN-IDX,20160822,662.87,664.95,657.68,657.68,109755080
HNX-IDX,20160822,83.1036,83.2766,82.6615,82.6788,28770772
VN-IDX,20160819,664.09,666.93,659.64,662.28,101326960
HNX-IDX,20160819,83.7135,83.9294,83.0911,83.1036,31561236
VN-IDX,20160818,663.56,665.94,656.35,660.65,120153620
HNX-IDX,20160818,83.7618,84.2407,83.0969,83.7135,33406123
VN-IDX,20160817,659.46,660.76,657.06,660.51,113028710
HNX-IDX,20160817,83.4468,83.8262,83.1342,83.7618,38898002
VN-IDX,20160816,659.47,662.13,656.83,658.11,128458110
HNX-IDX,20160816,83.1677,83.9497,83.0858,83.4468,39701177
VN-IDX,20160815,654.06,659.47,653.64,659.47,114355970
HNX-IDX,20160815,83.1269,83.2629,82.8523,83.1677,35836458
VN-IDX,20160812,665.14,668.52,652.67,655.71,117895560
HNX-IDX,20160812,83.2441,83.7987,82.6912,83.1269,42328381
VN-IDX,20160811,649.27,660.24,648.31,660.24,134679480
HNX-IDX,20160811,82.2677,83.2487,82.13,83.2441,42962677
VN-IDX,20160810,637.21,648.48,637.21,648.33,107876940
HNX-IDX,20160810,81.6716,82.2677,81.5151,82.2677,35992591
VN-IDX,20160809,629.66,637.34,629.46,637.34,87156930
HNX-IDX,20160809,80.9921,81.6732,80.8946,81.6716,32084494
VN-IDX,20160808,627.39,629.91,622.14,629.46,84086130
HNX-IDX,20160808,81.0706,81.2195,80.5269,80.9921,29862382
VN-IDX,20160805,629.69,631.94,622.49,627.39,118503020
HNX-IDX,20160805,81.1523,81.1479,80.3662,81.0706,38293206
VN-IDX,20160804,633.74,641.02,631.61,631.94,103788220
HNX-IDX,20160804,81.2479,82.064,81.1123,81.1523,39299646
VN-IDX,20160803,632.98,634.75,627.66,631.61,87450230
HNX-IDX,20160803,81.7477,81.7543,81.0226,81.2479,35295631
VN-IDX,20160802,643.2,643.2,633.33,636.05,136282920
HNX-IDX,20160802,83.2105,83.2569,81.4588,81.7477,39862316
VN-IDX,20160801,655.38,655.38,646.02,648.38,89725910
HNX-IDX,20160801,83.7125,83.8128,83.0737,83.2105,29887610
VN-IDX,20160729,654.19,657.88,650.98,652.23,112283210
HNX-IDX,20160729,83.5172,83.7198,83.1777,83.7125,35926534
VN-IDX,20160728,655.81,657.2,649.86,657.14,115778190
HNX-IDX,20160728,83.6998,83.8872,83.1674,83.5172,41193141
VN-IDX,20160727,647.98,656.11,647.74,656.11,111641380
HNX-IDX,20160727,83.5242,83.9108,83.1528,83.6998,39327391
VN-IDX,20160726,648.58,651.93,642.91,648.59,97294620
HNX-IDX,20160726,84.0024,83.9858,83.2208,83.5242,34413984
VN-IDX,20160725,651.33,654.17,646.04,649.3,86417730
HNX-IDX,20160725,84.0698,84.3332,83.7514,84.0024,35840566
VN-IDX,20160722,657.15,659.57,640.26,649.87,140165020
HNX-IDX,20160722,84.6343,84.6988,82.8598,84.0698,50369081
VN-IDX,20160721,662.72,665.9,656.03,659.57,104595900
HNX-IDX,20160721,85.4864,85.7275,84.4215,84.6343,35923209
VN-IDX,20160720,667.86,667.86,660.26,660.26,124236040
HNX-IDX,20160720,86.2451,86.2446,85.2088,85.4864,44599142
VN-IDX,20160719,675.89,677.35,660.09,667.76,131065770
HNX-IDX,20160719,87.0461,87.1065,85.8195,86.2451,51032954
VN-IDX,20160718,664.12,673.5,662.25,673.5,122747960
HNX-IDX,20160718,86.626,87.056,85.991,87.0461,43939452
VN-IDX,20160715,666.69,670.18,661.47,664.56,116431130
HNX-IDX,20160715,86.6823,86.9183,85.6854,86.626,45849922
VN-IDX,20160714,675.66,681.75,666.69,666.69,151875760
HNX-IDX,20160714,87.3841,87.8497,86.6715,86.6823,59562743
VN-IDX,20160713,662.04,676.06,658.9,675.12,138191450
HNX-IDX,20160713,86.385,87.7164,86.3583,87.3841,74490379
VN-IDX,20160712,652.81,658.9,649.86,658.9,149111960
HNX-IDX,20160712,86.0249,86.3902,85.1429,86.385,56559702
HNX-IDX,20160711,87.5734,87.9758,85.928,86.0249,73702096
VN-IDX,20160711,658.92,664.89,648.77,652.26,146603000
VN-IDX,20160708,661.07,665.53,655.91,658.68,131771190
HNX-IDX,20160708,88.1592,88.254,87.2895,87.5734,65108424
VN-IDX,20160707,652.49,661.12,649.46,661.12,129978090
HNX-IDX,20160707,86.6971,88.1732,86.5894,88.1592,76836023
VN-IDX,20160706,646.8,652.36,644.07,649.46,117964860
HNX-IDX,20160706,85.9149,86.7496,85.5381,86.6971,59832496
VN-IDX,20160705,650.47,658.45,647.52,650.88,140291590
HNX-IDX,20160705,85.8131,86.5407,85.7904,85.9149,66029002
VN-IDX,20160704,643.11,647.96,640.3,647.96,124739440
HNX-IDX,20160704,85.1547,85.8334,84.9203,85.8131,48744309
VN-IDX,20160701,632.26,643.55,632.26,640.3,106680860
HNX-IDX,20160701,84.7238,85.1963,84.4968,85.1547,37493492
VN-IDX,20160630,633.17,637.46,630.12,632.26,98962380
HNX-IDX,20160630,84.7414,85.3041,84.2998,84.7238,41387201
VN-IDX,20160629,623.56,631.25,622.2,630.12,112462110
HNX-IDX,20160629,83.8822,84.7648,83.6439,84.7414,41969304
VN-IDX,20160628,617.68,624.85,617.65,622.2,76760240
HNX-IDX,20160628,83.5312,83.8883,83.028,83.8822,33521028
VN-IDX,20160627,616.19,621.27,608.26,621.27,101848790
HNX-IDX,20160627,83.6176,83.6332,81.7224,83.5312,43048233
VN-IDX,20160624,631.77,632.27,597.68,620.77,261918720
HNX-IDX,20160624,85.3273,85.3349,80.547,83.6176,100708319
VN-IDX,20160623,626.47,632.6,626.41,632.27,105504580
HNX-IDX,20160623,84.8112,85.3576,84.7992,85.3273,44971535
VN-IDX,20160622,628.77,629.95,625.81,626.41,93532050
HNX-IDX,20160622,84.5027,84.851,84.1623,84.8112,51833421
VN-IDX,20160621,629.03,631.96,626.46,628,108039570
HNX-IDX,20160621,84.367,84.5389,84.1141,84.5027,45495772
VN-IDX,20160620,622.04,626.46,619.25,626.46,94668940
HNX-IDX,20160620,83.9167,84.367,83.8211,84.367,41213636
VN-IDX,20160617,622.92,625.11,618.16,619.25,143556820
HNX-IDX,20160617,84.1513,84.2264,83.685,83.9167,50167538
VN-IDX,20160616,627.38,630.21,625.11,625.11,116946030
HNX-IDX,20160616,84.3443,84.3968,84.0313,84.1513,54981860
VN-IDX,20160615,624.63,628.75,621.76,627.02,103688580
HNX-IDX,20160615,84.3496,84.3529,83.7975,84.3443,44187261
VN-IDX,20160614,621.63,626.4,619.13,625.43,91855620
HNX-IDX,20160614,84.301,84.5799,83.8054,84.3496,44463894
VN-IDX,20160613,626.26,629.84,621.4,623.58,116019850
HNX-IDX,20160613,84.8512,84.8611,83.892,84.301,52521231
VN-IDX,20160610,629.95,633.47,628.56,629.84,128956410
HNX-IDX,20160610,84.6381,84.9434,84.3162,84.8512,56021676
VN-IDX,20160609,628.4,631.26,626.27,631.26,116305850
HNX-IDX,20160609,83.8106,84.6627,83.8072,84.6381,56838675
VN-IDX,20160608,626.84,632.68,624.65,627.87,126007920
HNX-IDX,20160608,83.1936,83.9591,83.218,83.8106,64500803
VN-IDX,20160607,622.4,624.69,620.05,624.65,110324920
HNX-IDX,20160607,82.6534,83.1936,82.6227,83.1936,49366136
VN-IDX,20160606,621.09,624.55,616.98,620.05,118056660
HNX-IDX,20160606,82.6625,83.3624,82.3279,82.6534,44045025
VN-IDX,20160603,623.21,625.19,621.62,621.88,118623250
HNX-IDX,20160603,82.454,82.955,82.4229,82.6625,56565575
VN-IDX,20160602,619.19,624.52,618.38,623.37,121673350
HNX-IDX,20160602,81.9255,82.4979,81.7003,82.454,42669428
VN-IDX,20160601,618.18,620.24,616.33,619.86,99621940
HNX-IDX,20160601,81.9183,82.2644,81.759,81.9255,45462420
VN-IDX,20160531,616.22,621.14,614.5,618.44,107263420
HNX-IDX,20160531,81.5292,82.1601,81.3622,81.9183,54742324
VN-IDX,20160530,609.98,615.52,608.11,614.5,101592220
HNX-IDX,20160530,81.3944,81.7142,81.2732,81.5292,40290619
VN-IDX,20160527,604.36,609.94,603.23,608.11,89451950
HNX-IDX,20160527,81.0641,81.4087,80.9002,81.3944,39562703
VN-IDX,20160526,611.88,613.37,604.34,604.34,94315520
HNX-IDX,20160526,81.268,81.4258,80.6364,81.0641,40784819
VN-IDX,20160525,613.96,616.38,611.62,611.89,95083720
HNX-IDX,20160525,81.2632,81.6035,81.13,81.268,37190406
VN-IDX,20160524,612.23,613.14,608.15,611.62,95291860
HNX-IDX,20160524,81.272,81.4783,81.0159,81.2632,29216805
VN-IDX,20160523,616.11,616.83,610.45,611.03,76048000
HNX-IDX,20160523,81.7451,82.0443,81.2104,81.272,29928768
VN-IDX,20160520,620.72,622.48,614.41,614.81,89149920
HNX-IDX,20160520,81.8057,82.084,81.4077,81.7451,31379464
VN-IDX,20160519,622.45,623.68,618.13,619.2,114101600
HNX-IDX,20160519,82.1913,82.1913,81.3782,81.8057,38176653
VN-IDX,20160518,625.53,627.81,621.79,622.45,113334020
HNX-IDX,20160518,82.2129,82.661,81.8713,82.1913,46865230
VN-IDX,20160517,615.78,626.12,615.78,624.75,115897490
HNX-IDX,20160517,81.7488,82.298,81.646,82.2129,53419070
VN-IDX,20160516,610.13,616.17,608.49,615.78,90052840
HNX-IDX,20160516,81.2679,81.7924,81.1635,81.7488,37337137
VN-IDX,20160513,612.32,615.3,608.04,610.82,105664260
HNX-IDX,20160513,80.9994,81.8134,80.7788,81.2679,39485270
VN-IDX,20160512,615.55,617.56,612.12,612.12,86443000
HNX-IDX,20160512,80.4093,81.4619,80.3647,80.9994,39308623
VN-IDX,20160511,606.6,614.06,605.05,614.06,104825550
HNX-IDX,20160511,80.2016,80.4554,79.9617,80.4093,35758266
VN-IDX,20160510,600.35,605.46,597.74,605.05,107969340
HNX-IDX,20160510,80.3987,80.5137,79.7863,80.2016,35377351
VN-IDX,20160509,610.92,612.97,603.85,603.85,104924490
HNX-IDX,20160509,80.3675,81.0394,80.2589,80.3987,39663839
VN-IDX,20160506,602.4,608.94,601.51,606.52,112392550
HNX-IDX,20160506,80.3738,80.6336,80.1036,80.3675,41891857
VN-IDX,20160505,600.66,605.21,599.07,601.51,120477340
HNX-IDX,20160505,80.6672,80.9562,80.2916,80.3738,36254901
VN-IDX,20160504,595.95,603.08,592.43,599.07,131845850
HNX-IDX,20160504,80.6819,80.7641,79.8491,80.6672,44042710
VN-IDX,20160429,591.2,599.71,591.2,598.37,110249170
