TICKER,Date,Open,High,Low,Close,Volume
KRX-IDX,20160105,1911.93,1937.57,1911.93,1930.53,446548000
KRX-IDX,20160104,1954.47,1954.52,1918.76,1918.76,359018000
KRX-IDX,20151230,1973.03,1974.67,1958.78,1961.31,304462000
KRX-IDX,20151229,1956.49,1968.57,1946.21,1966.31,401427000
KRX-IDX,20151228,1990.59,1991.19,1964.06,1964.06,396643000
KRX-IDX,20151224,2009.34,2009.99,1990.65,1990.65,504620000
KRX-IDX,20151223,1994.2,2007.42,1989.3,1999.22,502366000
KRX-IDX,20151222,1984.37,1992.72,1971.32,1992.56,577235000
KRX-IDX,20151221,1974.26,1986.66,1968.14,1981.19,539596000
KRX-IDX,20151218,1960.32,1981.42,1958.12,1975.32,677729000
KRX-IDX,20151217,1984.06,1987.83,1967.64,1977.96,379574000
KRX-IDX,20151216,1950.15,1975.63,1950.05,1969.4,475097000
KRX-IDX,20151215,1935.82,1938.04,1925.75,1932.97,434738000
KRX-IDX,20151214,1926.36,1930.4,1919.22,1927.82,439741000
KRX-IDX,20151211,1952.82,1961,1943.67,1948.62,380713000
KRX-IDX,20151210,1947.21,1956.84,1940.4,1952.07,377848000
KRX-IDX,20151209,1951.39,1956.7,1944.78,1948.24,378094000
KRX-IDX,20151208,1964.22,1971.07,1948.43,1949.04,406175000
KRX-IDX,20151207,1987.62,1988.04,1963.66,1963.67,382132000
KRX-IDX,20151204,1972.16,1983.02,1970.48,1974.4,379466000
KRX-IDX,20151203,2000.2,2000.2,1981.59,1994.07,365870000
KRX-IDX,20151202,2026.08,2026.19,2009.29,2009.29,631315000
KRX-IDX,20151201,2001.51,2026.33,2001.51,2023.93,573342000
KRX-IDX,20151130,2022.38,2022.38,1987.12,1991.97,452865000
KRX-IDX,20151127,2038.71,2038.72,2026.4,2028.99,481950000
KRX-IDX,20151126,2014.88,2033.18,2014.88,2030.68,454457000
KRX-IDX,20151125,2018.24,2018.93,2007.91,2009.42,391646000
KRX-IDX,20151124,2004.29,2019.95,2003.06,2016.29,417004000
KRX-IDX,20151123,1995.92,2008.34,1992.86,2003.7,383231000
KRX-IDX,20151120,1988.96,1993.97,1985.93,1989.86,413655000
KRX-IDX,20151119,1976.94,1988.92,1972.85,1988.91,422517000
KRX-IDX,20151118,1967.25,1973.16,1961.43,1962.88,541860000
KRX-IDX,20151117,1967.36,1974.08,1959.22,1963.58,417559000
KRX-IDX,20151116,1945.68,1956.09,1942.85,1943.02,433426000
KRX-IDX,20151113,1975.97,1981.27,1969.71,1973.29,342313000
KRX-IDX,20151112,1997.32,1998.66,1991.28,1993.36,389444000
KRX-IDX,20151111,1993.81,2001.73,1983.14,1997.27,286567000
KRX-IDX,20151110,2015.45,2015.45,1988.54,1996.59,417457000
KRX-IDX,20151109,2038.59,2038.59,2022.52,2025.7,435389000
KRX-IDX,20151106,2048.17,2055.14,2038.46,2041.07,465030000
KRX-IDX,20151105,2049.3,2050.44,2039.93,2049.41,349079000
KRX-IDX,20151104,2053.51,2056.12,2042.38,2052.77,545085000
KRX-IDX,20151103,2042.6,2053.24,2040.75,2048.4,591736000
KRX-IDX,20151102,2033.15,2036.05,2028.2,2035.24,366381000
KRX-IDX,20151030,2034.78,2038.56,2027.8,2029.47,380671000
KRX-IDX,20151029,2050.97,2064.72,2032.56,2034.16,481349000
KRX-IDX,20151028,2045.67,2045.67,2032.39,2042.51,402200000
KRX-IDX,20151027,2043.52,2045.81,2036.22,2044.65,449155000
KRX-IDX,20151026,2049.41,2049.6,2039.97,2048.08,459949000
KRX-IDX,20151023,2043.67,2054.82,2036.92,2040.4,648998000
KRX-IDX,20151022,2040.43,2042.57,2019.53,2023,695813000
KRX-IDX,20151021,2039.25,2053.95,2035.59,2042.98,668945000
KRX-IDX,20151020,2031.5,2040.24,2026.67,2039.36,958059000
KRX-IDX,20151019,2032.36,2036.3,2022.25,2030.27,726843000
KRX-IDX,20151016,2037.98,2038.06,2025.19,2030.26,550798000
KRX-IDX,20151015,2008.29,2035.8,2007.46,2033.27,498901000
KRX-IDX,20151014,2014.47,2016.14,2002.63,2009.55,644802000
KRX-IDX,20151013,2021.2,2024.5,2010.16,2019.05,604995000
KRX-IDX,20151012,2022.33,2030.92,2015.43,2021.63,635085000
KRX-IDX,20151008,2016.36,2020.19,1998.66,2019.53,700992000
KRX-IDX,20151007,1995.87,2006.24,1994.55,2005.84,761719000
KRX-IDX,20151006,1996.29,1998.02,1985.17,1990.65,661635000
KRX-IDX,20151005,1981.6,1994.65,1975.55,1978.25,545633000
KRX-IDX,20151002,1979.41,1985.57,1969.68,1969.68,1030976000
KRX-IDX,20151001,1963.55,1986.01,1958.63,1979.32,678977000
KRX-IDX,20150930,1915.46,1962.84,1915.04,1962.81,546992000
KRX-IDX,20150925,1948.3,1951.94,1932.49,1942.85,796574000
KRX-IDX,20150924,1956.94,1958.73,1944.31,1947.1,921264000
KRX-IDX,20150923,1960.33,1968.16,1944.51,1944.64,856989000
KRX-IDX,20150922,1973.54,1983.99,1966.05,1982.06,696371000
KRX-IDX,20150921,1973.24,1980.8,1960.11,1964.68,376423000
KRX-IDX,20150918,1978.39,1996.47,1964.12,1995.95,523798000
KRX-IDX,20150917,1989.07,1989.07,1972.93,1976.49,510173000
KRX-IDX,20150916,1949.49,1978.68,1949.15,1975.45,584757000
,20150915,1930.44,1938.9,1927.62,1937.56,390824000
,20150914,1947.65,1948.02,1921.45,1931.46,362914000
,20150911,1942.88,1951.26,1939.73,1941.37,503010000
,20150910,1918.42,1962.11,1915.44,1962.11,460344000
,20150909,1903.28,1934.2,1902.93,1934.2,516171000
,20150908,1889.14,1894.56,1868.48,1878.68,391891000
,20150907,1883.36,1895.99,1870.59,1883.22,288156000
,20150904,1921.81,1923.06,1879.94,1886.04,361089000
,20150903,1929.78,1931.19,1911.17,1915.53,297283000
,20150902,1886.14,1920.62,1883.5,1915.22,342022000
,20150901,1934.44,1939.67,1914.22,1914.23,324479000
,20150831,1934.12,1941.49,1925.52,1941.49,350942000
,20150828,1932.39,1938.61,1927.39,1937.67,446751000
,20150827,1912.42,1920.39,1898.98,1908,482660000
,20150826,1843.7,1895.45,1835.58,1894.09,453386000
,20150825,1840.94,1864.3,1806.79,1846.63,451586000
,20150824,1860.03,1872.86,1800.75,1829.81,415178000
,20150821,1862.79,1886.49,1856.91,1876.07,512313000
,20150820,1929.43,1933.79,1912.55,1914.55,397527000
,20150819,1954.56,1959.51,1915.91,1939.38,506786000
,20150818,1977.61,1979.33,1954.35,1956.26,472766000
,20150817,1991.05,1991.05,1968.44,1968.52,561574000
,20150813,1975.47,1990.7,1966.02,1983.46,376591000
,20150812,1980.04,1989.1,1948.91,1975.47,524252000
,20150811,2020.15,2021.81,1986.46,1986.65,366407000
,20150810,2008.44,2008.55,1993.96,2003.17,308327000
,20150807,2009.39,2012.9,2001.13,2010.23,334578000
,20150806,2037.26,2038.41,2011.6,2013.29,340506000
,20150805,2027.22,2035.25,2022.98,2029.76,319211000
,20150804,2007.75,2027.99,2007.66,2027.99,388790000
,20150803,2026.25,2026.25,2005.21,2008.49,358746000
,20150731,2026.98,2030.16,2004.7,2030.16,448192000
,20150730,2040.24,2044.93,2019.03,2019.03,509318000
,20150729,2053.62,2055.95,2037.62,2037.62,520572000
,20150728,2026.33,2045.55,2015.91,2039.1,498527000
,20150727,2034.82,2048.15,2032.44,2038.81,543243000
,20150724,2060.66,2060.66,2040.3,2045.96,611868000
,20150723,2068.93,2069.2,2053.52,2065.07,739793000
,20150722,2071.06,2075.94,2059.45,2064.73,1160824000
,20150721,2082.18,2088.24,2069.21,2083.62,727407000
,20150720,2077.09,2081.43,2068.19,2073.31,870679000
,20150717,2101.22,2101.22,2068.36,2076.79,819227000
,20150716,2073.29,2088.33,2071.02,2087.89,697930000
,20150715,2068.38,2079.9,2060.66,2072.91,619128000
,20150714,2070.44,2070.44,2052.21,2059.23,503078000
,20150713,2033.25,2063.28,2030.21,2061.52,426286000
,20150710,2036.89,2037.84,2024.76,2031.17,381307000
,20150709,2000.19,2027.81,1983.78,2027.81,408457000
,20150708,2045.88,2046.33,2010.83,2016.21,453118000
,20150707,2067.04,2067.93,2028.98,2040.29,502809000
,20150706,2076.06,2089.86,2052.23,2053.93,474042000
,20150703,2107.51,2109.68,2094.02,2104.41,419549000
,20150702,2107.11,2110.81,2098.76,2107.33,565339000
,20150701,2077.27,2100.34,2072.54,2097.89,471565000
,20150630,2054.83,2075.02,2049.44,2074.2,392413000
,20150629,2056.44,2068.85,2054.33,2060.49,503807000
,20150626,2083.4,2097.01,2080.79,2090.26,492773000
,20150625,2077.84,2088.16,2073.95,2085.06,575912000
,20150624,2086.69,2087.68,2076.78,2085.53,400753000
,20150623,2071.3,2086.09,2066.21,2081.2,329799000
,20150622,2059.6,2068.07,2050.3,2055.16,266962000
,20150619,2056.54,2057.71,2044.71,2046.96,400329000
,20150618,2046.19,2052,2036.78,2041.88,390973000
,20150617,2035.48,2037.12,2021.5,2034.86,354723000
,20150616,2045.01,2045.77,2008.46,2028.72,381408000
,20150615,2041.07,2049.68,2033.72,2042.32,313945000
,20150612,2068.45,2074.78,2044.87,2052.17,388258000
,20150611,2065.07,2065.07,2051.1,2056.61,457020000
,20150610,2079.13,2080.03,2049.13,2051.32,427360000
,20150609,2063.4,2073.75,2057.21,2064.03,421880000
,20150608,2068.51,2068.51,2056.5,2065.19,393563000
,20150605,2062.22,2075.02,2060.91,2068.1,394291000
,20150604,2070.49,2082.6,2062.75,2072.86,400364000
,20150603,2078.51,2087.95,2059.34,2063.16,541167000
,20150602,2102.62,2107.17,2076.16,2078.64,520056000
,20150601,2110.12,2110.88,2086,2102.37,426927000
,20150529,2109.38,2123.39,2106.7,2114.8,456143000
,20150528,2117.77,2123.52,2110.89,2110.89,416116000
,20150527,2133.49,2134.95,2103.64,2107.5,439029000
,20150526,2146.47,2148.7,2130.3,2143.5,381383000
,20150522,2131.11,2146.1,2126.88,2146.1,444585000
,20150521,2139.68,2140.6,2121.49,2122.81,398146000
,20150520,2128.01,2140.24,2125.49,2139.54,452114000
,20150519,2114.29,2126.89,2107.62,2120.85,418479000
,20150518,2108.15,2113.72,2099.48,2113.72,445154000
,20150515,2132.53,2134.36,2104.77,2106.5,491705000
,20150514,2115.59,2121.68,2111.72,2120.33,430832000
,20150513,2100.1,2115.36,2100.08,2114.16,377032000
,20150512,2100.63,2101.72,2088.64,2096.77,391923000
,20150511,2106.12,2110.79,2097.38,2097.38,329704000
,20150508,2090.19,2094.06,2082.72,2085.52,309504000
,20150507,2098.48,2099.44,2067.99,2091,423246000
,20150506,2122.03,2123.22,2095.6,2104.58,428091000
,20150504,2134.51,2139.3,2128.72,2132.23,355620000
,20150430,2134.94,2136.9,2121.29,2127.17,509129000
,20150429,2155.01,2156.24,2126.36,2142.63,458065000
,20150428,2162.5,2164.52,2144.85,2147.67,415054000
,20150427,2169.14,2169.14,2152.09,2157.54,392339000
,20150424,2181.24,2189.54,2154.27,2159.8,508419000
,20150423,2156.94,2174.72,2139.33,2173.41,521587000
,20150422,2146.59,2161.23,2125.88,2143.89,769386000
,20150421,2153.42,2153.84,2140.12,2144.79,561780000
,20150420,2126.55,2146.73,2126.55,2146.71,509037000
,20150417,2142.72,2144.76,2134.1,2143.5,464626000
,20150416,2134.14,2139.9,2125.54,2139.9,476419000
,20150415,2114.56,2122.72,2110.25,2119.96,451397000
,20150414,2101.76,2111.73,2095.97,2111.72,648846000
,20150413,2094.1,2099.97,2088.82,2098.92,561806000
,20150410,2066.32,2089.09,2065.39,2087.76,658383000
,20150409,2060.3,2064.46,2054.17,2058.87,529861000
,20150408,2048.75,2060.19,2046.09,2059.26,552684000
,20150407,2059.05,2059.09,2043.79,2047.03,436232000
,20150406,2049.87,2055.45,2043.26,2046.43,460493000
,20150403,2035.83,2045.94,2031.27,2045.42,498635000
,20150402,2036.9,2040.45,2028.22,2029.07,655863000
,20150401,2035.4,2039.04,2024.64,2028.45,542801000
,20150331,2042.31,2046.9,2032.24,2041.03,555933000
,20150330,2026.6,2033.27,2018.12,2030.04,439556000
,20150327,2026.75,2027.25,2016.88,2019.8,448964000
,20150326,2027.2,2036.7,2019.51,2022.56,342260000
,20150325,2043.16,2046.97,2038.14,2042.81,423409000
,20150324,2035.08,2041.77,2028.54,2041.37,328833000
,20150323,2043.22,2043.92,2032.35,2036.59,314897000
,20150320,2037.13,2040,2027.81,2037.24,351731000
,20150319,2047.13,2047.13,2031.07,2037.89,468284000
,20150318,2032.19,2036.13,2026.72,2028.45,362009000
,20150317,1998.26,2029.91,1997.27,2029.91,356554000
,20150316,1985.59,1991.79,1982.26,1987.33,319163000
,20150313,1987.17,1991.87,1982.96,1985.79,326706000
,20150312,1979.22,1988.77,1970.59,1970.59,384041000
,20150311,1971.04,1984.6,1969.13,1980.83,399532000
,20150310,2000.66,2003.19,1982.22,1984.77,433405000
,20150309,2004.94,2005.81,1990.87,1992.82,296746000
,20150306,2003.97,2013.73,2003.18,2012.94,393346000
,20150305,1996.81,2002.48,1993.92,1998.38,373682000
,20150304,2001.76,2003.85,1996.5,1998.29,374540000
,20150303,2002.5,2003.05,1995.93,2001.38,444865000
,20150302,1996.72,1999.13,1988.33,1996.81,373365000
,20150227,1992.76,1993.34,1982.5,1985.8,424547000
,20150226,1993.27,1993.43,1983.94,1993.08,385656000
,20150225,1988.47,1992.03,1984.53,1990.47,369497000
,20150224,1975.65,1980.38,1972.61,1976.12,309543000
,20150223,1974.44,1976.96,1966.77,1968.39,347580000
,20150217,1955.77,1962.97,1952.33,1961.45,304531000
,20150216,1960.03,1963.44,1955.39,1958.23,350943000
,20150213,1949.32,1957.5,1946.94,1957.5,351080000
,20150212,1947.21,1947.47,1932.75,1941.63,334824000
,20150211,1942.34,1948.89,1937.95,1945.7,307454000
,20150210,1949.3,1954.2,1935.86,1935.86,329202000
,20150209,1949.5,1952.86,1944.79,1947,310181000
,20150206,1955.13,1955.52,1945.82,1955.52,309817000
,20150205,1961.15,1962.15,1945.42,1952.84,395652000
,20150204,1963.37,1970.27,1961.57,1962.79,348031000
,20150203,1960.11,1960.35,1940.74,1951.96,369978000
,20150202,1947.91,1956.1,1944.58,1952.68,364831000
,20150130,1964.13,1964.13,1948.6,1949.26,441477000
,20150129,1950.83,1960.12,1946.2,1951.02,391034000
,20150128,1946.71,1963.53,1943.59,1961.58,400930000
,20150127,1941.9,1952.41,1940.72,1952.4,466961000
,20150126,1928.26,1936.4,1924.14,1935.68,330607000
,20150123,1945.36,1945.36,1930.65,1936.09,367702000
,20150122,1926.01,1932.5,1916.56,1920.82,343131000
,20150121,1917.33,1921.88,1909.86,1921.23,300843000
,20150120,1908.62,1918.85,1907.97,1918.31,280894000
,20150119,1902.81,1912.42,1900.26,1902.62,281120000
,20150116,1907.07,1907.07,1885.62,1888.13,298732000
,20150115,1914.06,1919.69,1908.6,1914.14,266544000
,20150114,1919.31,1925.68,1913.51,1913.66,297516000
,20150113,1915.03,1920.77,1910.27,1917.14,338989000
,20150112,1918.18,1924.66,1917.88,1920.95,311915000
,20150109,1919.8,1929.1,1915.85,1924.7,308780000
,20150108,1895.85,1907.23,1891.77,1904.65,262207000
,20150107,1878.9,1887.6,1876.27,1883.83,280509000
,20150106,1895.48,1900.02,1877.38,1882.45,303687000
,20150105,1921.96,1921.96,1903.37,1915.75,313442000
,20150102,1914.24,1929.15,1909.67,1926.44,258775000
,20141230,1934.51,1937.55,1910.78,1915.59,256436000
,20141229,1937.27,1941.33,1927.83,1927.86,265809000
,20141226,1947.6,1954.77,1944.22,1948.16,297006000
,20141224,1940.76,1947.35,1936.74,1946.61,283866000
,20141223,1942.12,1944.75,1936.75,1939.02,300797000
,20141222,1938.16,1944.2,1928.89,1943.12,324534000
,20141219,1920.75,1930.08,1914.27,1929.98,291791000
,20141218,1917.67,1919.24,1881.73,1897.5,337298000
,20141217,1913.28,1913.28,1900.16,1900.16,307268000
,20141216,1909.01,1919.6,1901.13,1904.13,369417000
,20141215,1903.12,1920.43,1899.61,1920.36,294421000
,20141212,1921.61,1926.67,1915,1921.71,363470000
,20141211,1930.46,1937.23,1916.49,1916.59,343634000
,20141210,1964.04,1966.11,1943.27,1945.56,367889000
,20141209,1977.05,1977.15,1968.85,1970.95,541161000
,20141208,1988.8,1990.04,1976.89,1978.95,295138000
,20141205,1986.6,1989.17,1983.36,1986.62,305547000
,20141204,1976.3,1988.56,1976.1,1986.61,244390000
,20141203,1969.57,1973.96,1964.77,1969.91,271111000
,20141202,1959.4,1965.83,1954.4,1965.83,317911000
,20141201,1971.95,1971.97,1962.15,1965.22,333977000
,20141128,1983.22,1984.73,1975.66,1980.78,340696000
,20141127,1993.65,1994.82,1982.08,1982.09,295509000
,20141126,1984.83,1985.43,1972.95,1980.84,253287000
,20141125,1981.52,1981.85,1973.8,1980.21,283188000
,20141124,1982.48,1985.18,1974.37,1978.54,325447000
,20141121,1966.89,1969.43,1959.81,1964.84,345924000
,20141120,1960.72,1962.69,1952.44,1958.04,339217000
,20141119,1974.41,1974.41,1959.21,1966.87,279559000
,20141118,1951.93,1967.01,1951.93,1967.01,251273000
,20141117,1941.83,1948.33,1935.95,1943.63,277521000
,20141114,1959.64,1959.64,1940.49,1945.14,314797000
,20141113,1970.64,1973.33,1954.88,1960.51,332594000
,20141112,1965.21,1974.69,1961.66,1967.27,348499000
,20141111,1957.87,1965.41,1956.23,1963,311396000
,20141110,1952.79,1965.35,1952.79,1958.23,313262000
,20141107,1935.75,1943.26,1932.17,1939.87,255424000
,20141106,1933.45,1939.32,1923.05,1936.48,360571000
,20141105,1938.61,1944.5,1928.99,1931.43,332276000
,20141104,1950.15,1956.73,1928.52,1935.19,391712000
,20141103,1959.66,1961.04,1947.83,1952.97,344497000
,20141031,1963.26,1967.08,1951.07,1964.43,349405000
,20141030,1956.92,1959.49,1944.24,1958.93,311048000
,20141029,1938.8,1961.49,1931.59,1961.17,396614000
,20141028,1935.46,1936.28,1924.37,1925.68,414616000
,20141027,1933.91,1939.25,1929.26,1931.97,408839000
,20141024,1942.46,1942.72,1916.84,1925.69,419427000
,20141023,1932.43,1944.45,1924.14,1931.65,372833000
,20141022,1936.91,1936.99,1924.21,1936.97,399095000
,20141021,1923.62,1923.62,1911.03,1915.28,405921000
,20141020,1918.84,1933.12,1917.54,1930.06,344669000
,20141017,1923.51,1923.51,1896.54,1900.66,362077000
,20141016,1911.45,1922.94,1904.77,1918.83,313610000
,20141015,1932.11,1938.85,1918.77,1925.91,310341000
,20141014,1933.45,1940.21,1926.87,1929.25,335506000
,20141013,1919.48,1932.37,1918.48,1927.21,308917000
,20141010,1953.98,1953.98,1931.88,1940.92,342823000
,20141008,1957.9,1974.27,1957.9,1965.25,266180000
,20141007,1979.83,1982.96,1966.22,1972.91,328234000
,20141006,1987.89,1988.39,1968.3,1968.39,325078000
,20141002,1984.43,1985.06,1966.17,1976.16,322656000
,20141001,2013.47,2013.47,1989.84,1991.54,351581000
,20140930,2023.18,2029.17,2007.3,2020.09,322812000
,20140929,2035.93,2036.44,2021.37,2026.6,339587000
,20140926,2019.17,2031.65,2018.7,2031.64,313524000
,20140925,2045.66,2046.26,2030.09,2034.11,325374000
,20140924,2024.75,2036.26,2019.91,2035.64,332585000
,20140923,2028.9,2036.25,2025.16,2028.91,427813000
,20140922,2053.3,2053.3,2032.36,2039.27,323890000
,20140919,2057.56,2062.37,2053.66,2053.82,397737000
,20140918,2058.21,2063.26,2044.17,2047.74,394273000
,20140917,2052.06,2062.62,2051.11,2062.61,351668000
,20140916,2039.92,2045.65,2036.23,2042.92,365691000
,20140915,2039.03,2040.08,2028.8,2035.82,297605000
,20140912,2042.51,2048.21,2037.37,2041.86,362672000
,20140911,2046.97,2052.16,2034.13,2034.16,333410000
,20140905,2053.18,2059.04,2044.68,2049.41,343350000
,20140904,2059.05,2065.27,2050.79,2056.26,376387000
,20140903,2050.09,2054.08,2040.44,2051.2,337971000
,20140902,2065.97,2066,2049.15,2051.58,323115000
,20140901,2067.8,2072.59,2062.3,2067.86,272468000
,20140829,2070.73,2073.03,2060.14,2068.54,301374000
,20140828,2083.03,2088.86,2072.14,2075.76,305877000
,20140827,2075.45,2081.83,2070.77,2074.93,337612000
,20140826,2069.07,2072.42,2065.15,2068.05,288908000
,20140825,2049.16,2062.23,2044.2,2060.89,272044000
